League,Year,Season,Type,blueTeamTag,redTeamTag,blueTop,blueTopChamp,blueJungle,blueJungleChamp,blueMiddle,blueMiddleChamp,blueADC,blueADCChamp,blueSupport,blueSupportChamp,redTop,redTopChamp,redJungle,redJungleChamp,redMiddle,redMiddleChamp,redADC,redADCChamp,redSupport,redSupportChamp,bResult
LCK,2017,Spring,Season,SKT,kt,Huni,Gangplank,Peanut,Rengar,Faker,Orianna,Bang,Jhin,Wolf,Karma,Smeb,Maokai,Score,Gragas,Pawn,Talon,deft,Ezreal,Mata,Nami,1
LCK,2017,Spring,Season,kt,SKT,Smeb,Camille,Score,Gragas,Pawn,Viktor,deft,Caitlyn,Mata,Lulu,Huni,Renekton,Peanut,Rengar,Faker,Corki,Bang,Ezreal,Wolf,Nami,1
LCK,2017,Spring,Season,SKT,kt,Profit,Rumble,Blank,Graves,Faker,Zilean,Bang,Ezreal,Wolf,Lulu,Smeb,Talon,Score,Rengar,Pawn,Jayce,deft,Ziggs,Mata,Karma,1
LCK,2017,Spring,Season,AFs,KDM,MaRin,Maokai,Mowgli,Graves,Kuro,Corki,Kramer,Jhin,TusiN,Nami,Roach,Rumble,Punch,Elise,Edge,Orianna,SSol,Ezreal,GuGer,Karma,1
LCK,2017,Spring,Season,KDM,AFs,Roach,Camille,Punch,LeeSin,Edge,Ryze,SSol,Ezreal,Secret,Thresh,MaRin,Renekton,Spirit,Elise,Kuro,Cassiopeia,Kramer,Jhin,TusiN,Karma,1
LCK,2017,Spring,Season,AFs,KDM,MaRin,Camille,Mowgli,Graves,Kuro,Corki,Kramer,Ashe,TusiN,Thresh,Roach,Renekton,Punch,Elise,Edge,Syndra,SSol,Ziggs,GuGer,Karma,1
LCK,2017,Spring,Season,SKT,JAG,Huni,Rumble,Peanut,LeeSin,Faker,Jayce,Bang,Ezreal,Wolf,Nami,ikssu,Gragas,UmTi,Khazix,Kuzan,Viktor,Teddy,Jhin,SnowFlower,Karma,1
LCK,2017,Spring,Season,JAG,SKT,ikssu,Gragas,UmTi,Graves,Kuzan,Viktor,Teddy,Ashe,SnowFlower,Malzahar,Profit,Nautilus,Peanut,Rengar,Faker,Syndra,Bang,Ezreal,Wolf,Karma,0
LCK,2017,Spring,Season,bbq,MVP,Crazy,Shen,Bless,RekSai,Tempt,Jayce,Ghost,Ziggs,Totoro,Zyra,ADD,Kennen,Beyond,Graves,Ian,Corki,MaHa,Ashe,Max,Malzahar,0
LCK,2017,Spring,Season,MVP,bbq,ADD,Nautilus,Beyond,Graves,Ian,Syndra,MaHa,Jhin,Max,TahmKench,Crazy,Poppy,Bless,Khazix,Tempt,Ekko,Ghost,Ashe,Totoro,Lulu,1
LCK,2017,Spring,Season,SSG,AFs,CuVee,Shen,Haru,Rengar,Crown,Ryze,Ruler,Jhin,CoreJJ,Zyra,MaRin,Nautilus,Mowgli,Graves,Kuro,Orianna,Kramer,Ashe,TusiN,Lulu,1
LCK,2017,Spring,Season,AFs,SSG,MaRin,Maokai,Spirit,Graves,Kuro,Taliyah,Kramer,Ashe,TusiN,Lulu,CuVee,Gangplank,Haru,Rengar,Crown,Orianna,Ruler,Jhin,CoreJJ,Karma,1
LCK,2017,Spring,Season,SSG,AFs,CuVee,Poppy,Haru,Rengar,Crown,Ryze,Stitch,Ashe,CoreJJ,TahmKench,MaRin,Nautilus,Spirit,Graves,Kuro,Cassiopeia,Kramer,Ezreal,TusiN,Lulu,0
LCK,2017,Spring,Season,KDM,ROX,Roach,Renekton,Punch,LeeSin,Edge,Leblanc,SSol,Ezreal,GuGer,Lulu,Shy,Jayce,Mightybear,Elise,Mickey,Ryze,Sangyoon,Ziggs,Key,Karma,1
LCK,2017,Spring,Season,ROX,KDM,Shy,Kennen,Mightybear,Graves,Mickey,Ryze,Sangyoon,Ezreal,Key,Karma,Roach,Rumble,Punch,LeeSin,Edge,Cassiopeia,SSol,KogMaw,GuGer,Lulu,1
LCK,2017,Spring,Season,KDM,ROX,Roach,Shen,Punch,Elise,Edge,Jayce,SSol,Ezreal,Secret,Nami,Shy,Nautilus,Mightybear,Graves,Mickey,Ahri,Sangyoon,Jhin,Key,Lulu,0
LCK,2017,Spring,Season,kt,bbq,Smeb,Camille,Score,Gragas,Pawn,Orianna,deft,Ezreal,Mata,Karma,Crazy,Renekton,Bless,Rengar,Tempt,Syndra,Ghost,Ashe,Totoro,Lulu,1
LCK,2017,Spring,Season,bbq,kt,Crazy,Nautilus,Bless,Rengar,Tempt,Taliyah,Ghost,Ezreal,Totoro,Malzahar,Smeb,Maokai,Score,Graves,Pawn,Ahri,deft,Ashe,Mata,Lulu,0
LCK,2017,Spring,Season,JAG,LZ,ikssu,Nautilus,UmTi,Graves,Kuzan,Taliyah,Teddy,Ezreal,SnowFlower,Lulu,Expession,Rumble,Crash,Rengar,Fly,Corki,PraY,Jhin,GorillA,Karma,1
LCK,2017,Spring,Season,LZ,JAG,Expession,Maokai,Crash,Rengar,Fly,Taliyah,PraY,Jhin,GorillA,Zyra,ikssu,Nautilus,UmTi,Graves,Kuzan,Vladimir,Teddy,Ashe,SnowFlower,Lulu,0
LCK,2017,Spring,Season,AFs,MVP,MaRin,Rumble,Mowgli,RekSai,Kuro,Taliyah,Kramer,Ashe,TusiN,Camille,ADD,Poppy,Beyond,Elise,Ian,Jayce,MaHa,Caitlyn,Max,Lulu,1
LCK,2017,Spring,Season,MVP,AFs,ADD,Kled,Beyond,Graves,Ian,Syndra,MaHa,Caitlyn,Max,Zilean,MaRin,Nautilus,Mowgli,Rengar,Kuro,Talon,Kramer,Jhin,TusiN,Malzahar,0
LCK,2017,Spring,Season,SKT,KDM,Profit,Nautilus,Peanut,Rengar,Faker,Ryze,Bang,Ezreal,Wolf,Zyra,Roach,Shen,Punch,LeeSin,Edge,Jayce,SSol,Jhin,GuGer,TahmKench,1
LCK,2017,Spring,Season,KDM,SKT,Roach,Shen,Punch,Rengar,Edge,Ryze,SSol,Jhin,Secret,Zyra,Profit,Nautilus,Peanut,Graves,Faker,Orianna,Bang,Ezreal,Wolf,Karma,0
LCK,2017,Spring,Season,kt,ROX,Smeb,Rumble,Score,Graves,Pawn,Orianna,Deft,Ezreal,Mata,Zyra,Lindarang,Nautilus,Seonghwan,Rengar,Mickey,Vladimir,Sangyoon,KogMaw,Key,Lulu,1
LCK,2017,Spring,Season,ROX,kt,Lindarang,Nautilus,Seonghwan,Graves,Mickey,Ryze,Sangyoon,Ashe,Key,Karma,Smeb,Maokai,Score,Gragas,Pawn,Zed,Deft,Ezreal,Mata,Lulu,0
LCK,2017,Spring,Season,SSG,LZ,CuVee,Maokai,Ambition,Graves,Crown,Ryze,Ruler,Jhin,CoreJJ,Zyra,Expession,Nautilus,Crash,Gragas,Fly,Talon,PraY,Ezreal,GorillA,Lulu,1
LCK,2017,Spring,Season,LZ,SSG,Expession,Maokai,Crash,Gragas,Fly,Leblanc,PraY,Ezreal,GorillA,Karma,CuVee,Shen,Ambition,Khazix,Crown,Corki,Ruler,Jhin,CoreJJ,Lulu,0
LCK,2017,Spring,Season,LZ,bbq,Expession,Nautilus,Crash,Khazix,Fly,Vladimir,PraY,Ashe,GorillA,Karma,Crazy,Rumble,Bless,Elise,Tempt,Jayce,Ghost,Ezreal,Totoro,Lulu,0
LCK,2017,Spring,Season,bbq,LZ,Crazy,Nautilus,Bless,Graves,Tempt,Cassiopeia,Ghost,Ezreal,Totoro,Lulu,Expession,Shen,Crash,Khazix,Fly,Ryze,PraY,Ashe,GorillA,Karma,0
LCK,2017,Spring,Season,LZ,bbq,Expession,Nautilus,Crash,Graves,Fly,Taliyah,PraY,Jhin,GorillA,Thresh,Crazy,Shen,Bless,Gragas,Tempt,Ahri,Ghost,Ashe,Totoro,Lulu,1
LCK,2017,Spring,Season,JAG,kt,ikssu,Nautilus,UmTi,Graves,Kuzan,Vladimir,Teddy,Jhin,SnowFlower,Zyra,Smeb,Shen,Score,Rengar,Pawn,Orianna,Deft,Ashe,Mata,Malzahar,1
LCK,2017,Spring,Season,kt,JAG,Smeb,Rumble,Score,Graves,Pawn,Talon,Deft,KogMaw,Mata,Lulu,ikssu,Kennen,UmTi,Khazix,Kuzan,Vladimir,Teddy,Ezreal,SnowFlower,Nami,1
LCK,2017,Spring,Season,JAG,kt,ikssu,Shen,UmTi,Rengar,Kuzan,Vladimir,Teddy,Jhin,SnowFlower,MissFortune,Smeb,Nautilus,Score,LeeSin,Pawn,Viktor,Deft,Ezreal,Mata,Zyra,0
LCK,2017,Spring,Season,SKT,AFs,Huni,Rumble,Peanut,LeeSin,Faker,Talon,Bang,Ashe,Wolf,Karma,MaRin,DrMundo,Mowgli,Rengar,Kuro,Ryze,Kramer,Ezreal,TusiN,Lulu,1
LCK,2017,Spring,Season,AFs,SKT,MaRin,Nautilus,Spirit,Rengar,Kuro,Taliyah,Kramer,Ashe,TusiN,Zyra,Huni,Poppy,Peanut,Graves,Faker,Vladimir,Bang,Ezreal,Wolf,Karma,1
LCK,2017,Spring,Season,SKT,AFs,Huni,Rumble,Peanut,LeeSin,Faker,Talon,Bang,Ezreal,Wolf,Nami,MaRin,DrMundo,Spirit,Rengar,Kuro,Ryze,Kramer,Ashe,TusiN,Zyra,1
LCK,2017,Spring,Season,KDM,MVP,Roach,Camille,Punch,LeeSin,Edge,Zilean,SSol,Ezreal,Secret,Lulu,ADD,Poppy,Beyond,Elise,Ian,Orianna,MaHa,Ashe,Max,Thresh,0
LCK,2017,Spring,Season,MVP,KDM,ADD,Rumble,Beyond,Rengar,Ian,Orianna,MaHa,Jhin,Max,TahmKench,Roach,Gragas,Punch,Graves,Edge,Zilean,SSol,Ezreal,GuGer,Karma,1
LCK,2017,Spring,Season,LZ,ROX,Expession,Nautilus,Crash,Khazix,Fly,Ryze,PraY,Ashe,GorillA,TahmKench,Shy,Renekton,Mightybear,Elise,Mickey,Cassiopeia,Sangyoon,Jhin,Key,Zyra,1
LCK,2017,Spring,Season,ROX,LZ,Shy,Nautilus,Mightybear,Graves,Mickey,Syndra,Sangyoon,Jhin,Key,Zyra,Expession,Shen,Crash,Khazix,Fly,Ryze,PraY,Ezreal,GorillA,Nami,1
LCK,2017,Spring,Season,LZ,ROX,Expession,Shen,Crash,Khazix,Fly,Taliyah,PraY,Ashe,GorillA,Zyra,Shy,Nautilus,Seonghwan,Elise,Mickey,Ahri,Sangyoon,Jhin,Key,Karma,1
LCK,2017,Spring,Season,SSG,kt,CuVee,Camille,Ambition,Rengar,Crown,Syndra,Ruler,Jhin,CoreJJ,Lulu,Smeb,Renekton,Score,Khazix,Pawn,Ryze,Deft,Varus,Mata,Zyra,0
LCK,2017,Spring,Season,kt,SSG,Smeb,Gragas,Score,LeeSin,Pawn,Leblanc,Deft,Ezreal,Mata,Lulu,CuVee,Poppy,Haru,Rengar,Crown,Ryze,Ruler,Jhin,CoreJJ,Zyra,0
LCK,2017,Spring,Season,SSG,kt,CuVee,Maokai,Haru,Rengar,Crown,Syndra,Ruler,Jhin,CoreJJ,Zyra,Smeb,Gangplank,Score,Gragas,Pawn,Ryze,Deft,Ezreal,Mata,Karma,1
LCK,2017,Spring,Season,MVP,JAG,ADD,Kennen,Beyond,Elise,Ian,Orianna,MaHa,Varus,Max,TahmKench,ikssu,Rumble,UmTi,Rengar,Kuzan,Ryze,Teddy,Jhin,SnowFlower,Bard,1
LCK,2017,Spring,Season,JAG,MVP,ikssu,Poppy,Raise,Elise,Kuzan,Leblanc,Teddy,Jhin,SnowFlower,Zyra,ADD,Gragas,Beyond,Graves,Ian,Corki,MaHa,Ashe,Max,Malzahar,1
LCK,2017,Spring,Season,MVP,JAG,ADD,Nautilus,Beyond,LeeSin,Ian,Orianna,MaHa,Ziggs,Max,Elise,ikssu,Shen,Raise,Graves,Kuzan,Lissandra,Teddy,Jhin,SnowFlower,Lulu,1
LCK,2017,Spring,Season,bbq,SKT,Crazy,Nautilus,Bless,Khazix,Tempt,Talon,Ghost,Ashe,Totoro,Malzahar,Huni,Gangplank,Peanut,Graves,Faker,Zilean,Bang,Ezreal,Wolf,Karma,0
LCK,2017,Spring,Season,SKT,bbq,Profit,Rumble,Peanut,LeeSin,Faker,Talon,Bang,Ashe,Wolf,Nami,Crazy,Nautilus,Bless,RekSai,Tempt,Cassiopeia,Ghost,Ezreal,Totoro,Karma,1
LCK,2017,Spring,Season,KDM,SSG,Roach,Ekko,Punch,Graves,Edge,Taliyah,SSol,Ezreal,GuGer,Karma,CuVee,Nautilus,Haru,LeeSin,Crown,Viktor,Ruler,Jhin,CoreJJ,Zyra,0
LCK,2017,Spring,Season,SSG,KDM,CuVee,Gragas,Ambition,Graves,Crown,Syndra,Ruler,Ezreal,CoreJJ,Karma,Roach,Nautilus,Punch,Khazix,Edge,Ekko,SSol,Jhin,GuGer,Zyra,1
LCK,2017,Spring,Season,ROX,AFs,Shy,Shen,Mightybear,Graves,Mickey,Syndra,Sangyoon,Jhin,Key,Zyra,MaRin,Nautilus,Spirit,Rengar,Kuro,Orianna,Kramer,Ezreal,TusiN,Lulu,1
LCK,2017,Spring,Season,AFs,ROX,MaRin,Kennen,Spirit,Graves,Kuro,Cassiopeia,Kramer,Jhin,TusiN,Karma,Shy,Jayce,Mightybear,Elise,Mickey,Taliyah,Sangyoon,Ashe,Key,Lulu,0
LCK,2017,Spring,Season,SSG,JAG,CuVee,Maokai,Haru,Rengar,Crown,Corki,Ruler,Jhin,CoreJJ,Zyra,ikssu,Rumble,UmTi,LeeSin,Kuzan,Leblanc,Teddy,Ezreal,SnowFlower,Karma,1
LCK,2017,Spring,Season,JAG,SSG,ikssu,Gragas,UmTi,Graves,Kuzan,Viktor,Teddy,Lucian,SnowFlower,Lulu,CuVee,Poppy,Haru,Rengar,Crown,Orianna,Ruler,Ezreal,CoreJJ,Karma,0
LCK,2017,Spring,Season,bbq,ROX,Crazy,Rumble,Bless,Rengar,Tempt,Jayce,Ghost,Varus,Totoro,Braum,Shy,Nautilus,Mightybear,Elise,Mickey,Syndra,Sangyoon,Ezreal,Key,Karma,1
LCK,2017,Spring,Season,ROX,bbq,Shy,Nautilus,Mightybear,Rengar,Mickey,Taliyah,Sangyoon,Jhin,Key,TahmKench,Crazy,Maokai,Bless,Elise,Tempt,Talon,Ghost,Varus,Totoro,Malzahar,1
LCK,2017,Spring,Season,bbq,ROX,Crazy,Maokai,Bless,Graves,Tempt,Syndra,Ghost,Ezreal,Totoro,Karma,Shy,Nautilus,Mightybear,Elise,Mickey,Ekko,Sangyoon,Caitlyn,Key,Malzahar,0
LCK,2017,Spring,Season,kt,MVP,Smeb,Camille,Score,Khazix,Pawn,Vladimir,Deft,Lucian,Mata,Lulu,ADD,Poppy,Beyond,Elise,Ian,Ahri,MaHa,Varus,Max,Thresh,1
LCK,2017,Spring,Season,MVP,kt,ADD,Nautilus,Beyond,Graves,Ian,Vladimir,MaHa,Varus,Max,Sion,Smeb,Rumble,Score,Rengar,Pawn,Taliyah,Deft,Lucian,Mata,Karma,1
LCK,2017,Spring,Season,kt,MVP,Smeb,Rumble,Score,Graves,Pawn,Vladimir,Deft,Ezreal,Mata,TahmKench,ADD,Nautilus,Beyond,Elise,Ian,Orianna,MaHa,Varus,Max,Brand,0
LCK,2017,Spring,Season,SKT,LZ,Huni,Nautilus,Peanut,Elise,Faker,Orianna,Bang,Ezreal,Wolf,Nami,Expession,Shen,Crash,LeeSin,Fly,Ryze,PraY,Ashe,GorillA,Karma,0
LCK,2017,Spring,Season,LZ,SKT,Expession,Ekko,Crash,Graves,Fly,Ryze,PraY,Ashe,GorillA,Lulu,Profit,Rumble,Peanut,Khazix,Faker,Cassiopeia,Bang,Lucian,Wolf,Nami,0
LCK,2017,Spring,Season,SKT,LZ,Profit,Nautilus,Peanut,LeeSin,Faker,Orianna,Bang,Lucian,Wolf,Nami,Expession,Maokai,Crash,Rengar,Fly,Vladimir,PraY,Ashe,GorillA,Lulu,1
LCK,2017,Spring,Season,JAG,KDM,SoHwan,Jayce,Raise,Graves,Kuzan,Viktor,Teddy,Ashe,SnowFlower,Malzahar,Roach,Gragas,Punch,LeeSin,Edge,Orianna,SSol,Varus,GuGer,Lulu,1
LCK,2017,Spring,Season,KDM,JAG,Roach,Maokai,Punch,LeeSin,Edge,Orianna,SSol,Ashe,GuGer,Zyra,ikssu,Nautilus,Raise,Elise,Kuzan,Viktor,Teddy,Varus,SnowFlower,Karma,1
LCK,2017,Spring,Season,JAG,KDM,SoHwan,Rumble,UmTi,Rengar,Kuzan,Corki,Teddy,Jhin,SnowFlower,TahmKench,Roach,Jayce,Punch,Elise,Edge,Taliyah,SSol,Varus,GuGer,Braum,1
LCK,2017,Spring,Season,AFs,bbq,MaRin,Gragas,Spirit,Elise,Kuro,Talon,Kramer,Varus,TusiN,Nami,Crazy,Maokai,Bless,Rengar,Tempt,Syndra,Ghost,Ashe,Totoro,Zyra,1
LCK,2017,Spring,Season,bbq,AFs,Crazy,Rumble,Bless,Elise,Tempt,Zed,Ghost,Jhin,Totoro,Zyra,MaRin,Fizz,Spirit,LeeSin,Kuro,Taliyah,Kramer,Varus,TusiN,Nami,1
LCK,2017,Spring,Season,AFs,bbq,MaRin,Nautilus,Spirit,Elise,Kuro,Talon,Kramer,Ezreal,TusiN,Lulu,Crazy,Maokai,Bless,RekSai,Tempt,Cassiopeia,Ghost,Jhin,Totoro,Braum,1
LCK,2017,Spring,Season,SSG,SKT,CuVee,Maokai,Haru,Graves,Crown,Ryze,Ruler,Ezreal,CoreJJ,Karma,Profit,Nautilus,Peanut,Elise,Faker,Talon,Bang,Ashe,Wolf,Lulu,1
LCK,2017,Spring,Season,SKT,SSG,Profit,Shen,Peanut,Khazix,Faker,Ahri,Bang,Ashe,Wolf,Lulu,CuVee,Nautilus,Haru,Elise,Crown,Syndra,Ruler,Ezreal,CoreJJ,Karma,0
LCK,2017,Spring,Season,MVP,ROX,ADD,Maokai,Beyond,Graves,Ian,Ahri,MaHa,Varus,Max,TahmKench,Shy,Renekton,Mightybear,Elise,Mickey,Taliyah,Sangyoon,Ashe,Key,Thresh,1
LCK,2017,Spring,Season,ROX,MVP,Shy,Shen,Mightybear,Rengar,Mickey,Talon,Sangyoon,Ezreal,Key,Zyra,ADD,Rumble,Beyond,Elise,Ian,Pantheon,MaHa,Ashe,Max,TahmKench,1
LCK,2017,Spring,Season,MVP,ROX,ADD,Nautilus,Beyond,Graves,Ian,Orianna,MaHa,KogMaw,Max,Zilean,Shy,Shen,Mightybear,Rengar,Mickey,TwistedFate,Sangyoon,Ashe,Key,Zyra,0
LCK,2017,Spring,Season,AFs,LZ,MaRin,Nautilus,Spirit,Olaf,Kuro,Taliyah,Kramer,Jhin,TusiN,Thresh,Expession,Kennen,Crash,LeeSin,Fly,AurelionSol,PraY,Ashe,GorillA,Karma,1
LCK,2017,Spring,Season,LZ,AFs,Expession,Shen,Crash,Khazix,Fly,Taliyah,PraY,Ashe,GorillA,Karma,MaRin,Gragas,Spirit,LeeSin,Kuro,Ahri,Kramer,Lucian,TusiN,Braum,0
LCK,2017,Spring,Season,kt,KDM,Smeb,Maokai,Score,Graves,Pawn,Orianna,Deft,Varus,Mata,Alistar,Roach,Nautilus,Punch,Elise,Edge,Taliyah,SSol,Lucian,GuGer,Nami,0
LCK,2017,Spring,Season,KDM,kt,Roach,Gragas,Punch,LeeSin,Edge,Orianna,SSol,Ezreal,GuGer,Zyra,Smeb,Nautilus,Score,Elise,Pawn,Syndra,Deft,Ashe,Mata,Karma,0
LCK,2017,Spring,Season,kt,KDM,Smeb,Nautilus,Score,Khazix,Pawn,Syndra,Deft,Varus,Mata,Karma,Roach,Shen,Punch,LeeSin,Edge,Ahri,SSol,Ashe,GuGer,Zyra,0
LCK,2017,Spring,Season,KDM,bbq,Roach,Nautilus,Punch,Rengar,Edge,Syndra,SSol,Lucian,GuGer,Zyra,Crazy,Shen,Bless,Khazix,Tempt,Ahri,Ghost,Ashe,Totoro,MissFortune,1
LCK,2017,Spring,Season,bbq,KDM,Crazy,Shen,Bless,Graves,Tempt,Cassiopeia,Ghost,Jhin,Totoro,Brand,Roach,Gragas,Punch,Elise,Edge,Syndra,SSol,Ashe,GuGer,Lulu,1
LCK,2017,Spring,Season,KDM,bbq,Roach,Maokai,Punch,Elise,Edge,Taliyah,SSol,Lucian,GuGer,Lulu,Crazy,Fizz,Bless,Graves,Tempt,Cassiopeia,Ghost,Ezreal,Totoro,Nami,0
LCK,2017,Spring,Season,JAG,AFs,SoHwan,Shen,UmTi,Graves,Kuzan,Vladimir,Teddy,Varus,SnowFlower,Thresh,MaRin,Kennen,Spirit,Elise,Kuro,Cassiopeia,Kramer,Lucian,TusiN,Nautilus,0
LCK,2017,Spring,Season,AFs,JAG,MaRin,Nautilus,Spirit,Khazix,Kuro,Ahri,Kramer,Lucian,TusiN,Lulu,ikssu,Maokai,Raise,Graves,Kuzan,Taliyah,Teddy,Ashe,SnowFlower,Karma,1
LCK,2017,Spring,Season,ROX,SKT,Shy,Renekton,Mightybear,Rengar,Mickey,Talon,Sangyoon,Varus,Key,Zyra,Huni,Shen,Peanut,Graves,Faker,Cassiopeia,Bang,Ashe,Wolf,Karma,0
LCK,2017,Spring,Season,SKT,ROX,Huni,Gragas,Peanut,Graves,Faker,Orianna,Bang,Ezreal,Wolf,Karma,Shy,Shen,Mightybear,Rengar,Mickey,Ahri,Sangyoon,Ashe,Key,Zyra,0
LCK,2017,Spring,Season,ROX,SKT,Shy,Renekton,Mightybear,Elise,Mickey,TwistedFate,Sangyoon,Ashe,Key,Malzahar,Huni,Nautilus,Blank,Graves,Faker,Ahri,Bang,Ezreal,Wolf,Karma,0
LCK,2017,Spring,Season,MVP,SSG,ADD,Gragas,Beyond,Graves,Ian,Ekko,MaHa,KogMaw,Max,Lulu,CuVee,Nautilus,Haru,LeeSin,Crown,Syndra,Ruler,Ezreal,CoreJJ,Nami,0
LCK,2017,Spring,Season,SSG,MVP,CuVee,Maokai,Ambition,Rengar,Crown,Taliyah,Ruler,Kalista,CoreJJ,Lulu,ADD,Shen,Beyond,Kindred,Ian,TwistedFate,MaHa,Lucian,Max,Nami,1
LCK,2017,Spring,Season,LZ,KDM,Expession,Gangplank,Crash,Khazix,Fly,Taliyah,PraY,Ezreal,GorillA,Nautilus,Roach,Shen,Punch,LeeSin,Edge,Ahri,SSol,Lucian,GuGer,Nami,0
LCK,2017,Spring,Season,KDM,LZ,Roach,Shen,Punch,LeeSin,Edge,Taliyah,SSol,Ezreal,GuGer,Zyra,Expession,Nautilus,Crash,Rengar,Fly,Orianna,PraY,Lucian,GorillA,Karma,0
LCK,2017,Spring,Season,LZ,KDM,Expession,Nautilus,Crash,Rengar,Fly,Ryze,PraY,Varus,GorillA,Karma,Roach,Shen,Punch,LeeSin,Edge,Leblanc,SSol,Ezreal,GuGer,Nami,0
LCK,2017,Spring,Season,AFs,kt,MaRin,Rumble,Spirit,LeeSin,Kuro,Talon,Kramer,Jhin,TusiN,Nautilus,Smeb,Kennen,Score,Rengar,Pawn,Vladimir,Deft,Ashe,Mata,Karma,1
LCK,2017,Spring,Season,kt,AFs,Smeb,Rumble,Score,Graves,Pawn,Orianna,Deft,Caitlyn,Mata,Karma,MaRin,DrMundo,Spirit,LeeSin,Kuro,Ahri,Kramer,Lucian,TusiN,Lulu,1
LCK,2017,Spring,Season,AFs,kt,MaRin,Gragas,Spirit,Graves,Kuro,Viktor,Kramer,Jhin,TusiN,Zyra,Smeb,Shen,Score,Elise,Pawn,Orianna,Deft,Ashe,Mata,Karma,0
LCK,2017,Spring,Season,ROX,SSG,Lindarang,Fiora,Seonghwan,Khazix,Mickey,TwistedFate,Sangyoon,Ashe,Key,Malzahar,CuVee,Nautilus,Haru,LeeSin,Crown,Syndra,Ruler,Ezreal,CoreJJ,Lulu,0
LCK,2017,Spring,Season,SSG,ROX,CuVee,Nautilus,Ambition,Khazix,Crown,Ryze,Stitch,Ashe,Wraith,Lux,Lindarang,Maokai,Seonghwan,LeeSin,Mickey,Taliyah,Sangyoon,Jhin,Key,Zyra,1
LCK,2017,Spring,Season,MVP,SKT,ADD,Nautilus,Beyond,Rengar,Ian,Syndra,MaHa,Varus,Max,Zyra,Huni,Fizz,Peanut,Graves,Faker,Ahri,Bang,Ashe,Wolf,MissFortune,0
LCK,2017,Spring,Season,SKT,MVP,Huni,Rumble,Peanut,Rengar,Faker,Syndra,Bang,Ezreal,Wolf,TahmKench,ADD,Fizz,Beyond,LeeSin,Ian,Ekko,MaHa,Ashe,Max,Thresh,1
LCK,2017,Spring,Season,kt,LZ,Smeb,Renekton,Score,LeeSin,Pawn,Taliyah,Deft,Ashe,Mata,Karma,Expession,Nautilus,Crash,Graves,Fly,Ahri,PraY,Jhin,GorillA,Nami,1
LCK,2017,Spring,Season,LZ,kt,Expession,Kennen,Crash,LeeSin,Fly,Taliyah,PraY,Varus,GorillA,Nautilus,Smeb,Shen,Score,Elise,Pawn,Leblanc,Deft,Lucian,Mata,Karma,0
LCK,2017,Spring,Season,JAG,bbq,SoHwan,Jayce,Raise,Elise,Kuzan,Orianna,Teddy,Ashe,SnowFlower,Velkoz,Part,Gragas,Bless,Graves,Tempt,Taliyah,Ghost,Jhin,Totoro,Zyra,1
LCK,2017,Spring,Season,bbq,JAG,Part,Nautilus,Bless,Khazix,Tempt,Syndra,Ghost,KogMaw,Totoro,Malzahar,ikssu,Gragas,UmTi,Graves,Kuzan,Ahri,Teddy,Varus,SnowFlower,Lulu,1
LCK,2017,Spring,Season,JAG,bbq,SoHwan,Renekton,Raise,Elise,Kuzan,Taliyah,Teddy,Varus,SnowFlower,Zyra,Part,Rumble,Bless,Graves,Tempt,Zed,Ghost,Lucian,Totoro,Karma,1
LCK,2017,Spring,Season,AFs,MVP,MaRin,Nautilus,Spirit,LeeSin,Kuro,Syndra,Kramer,Varus,TusiN,Karma,ADD,Renekton,Beyond,Rengar,Ian,Ahri,MaHa,Ashe,Max,Lulu,1
LCK,2017,Spring,Playoffs,AFs,MVP,MaRin,Nautilus,Spirit,Elise,Kuro,Ekko,Kramer,Ashe,TusiN,Lulu,ADD,JarvanIV,Beyond,LeeSin,Ian,Syndra,MaHa,Varus,Max,Zyra,0
LCK,2017,Spring,Playoffs,AFs,MVP,MaRin,Nautilus,Spirit,LeeSin,Kuro,Ekko,Kramer,Ashe,TusiN,Lulu,ADD,JarvanIV,Beyond,Elise,Ian,Syndra,MaHa,Varus,Max,Thresh,0
LCK,2017,Spring,Playoffs,MVP,kt,ADD,Nautilus,Beyond,Elise,Ian,Leblanc,MaHa,Ashe,Max,Lulu,Smeb,Rumble,Score,LeeSin,Pawn,Corki,Deft,Varus,Mata,Malzahar,0
LCK,2017,Spring,Playoffs,kt,MVP,Smeb,Kennen,Score,Graves,Pawn,Ryze,Deft,Varus,Mata,Zyra,ADD,Sion,Beyond,LeeSin,Ian,Leblanc,MaHa,Ashe,Max,Blitzcrank,1
LCK,2017,Spring,Playoffs,kt,MVP,Smeb,Camille,Score,Elise,Pawn,Viktor,Deft,Ashe,Mata,MissFortune,ADD,Poppy,Beyond,Graves,Ian,Orianna,MaHa,Jhin,Max,Malzahar,1
LCK,2017,Spring,Playoffs,kt,SSG,Smeb,Rumble,Score,Rengar,Pawn,Leblanc,Deft,Caitlyn,Mata,Malzahar,CuVee,Kennen,Haru,LeeSin,Crown,Taliyah,Ruler,Lucian,CoreJJ,Lulu,1
LCK,2017,Spring,Playoffs,kt,SSG,Smeb,Kennen,Score,Elise,Pawn,Ekko,Deft,Ashe,Mata,Lulu,CuVee,Jayce,Haru,Graves,Crown,Syndra,Ruler,Lucian,CoreJJ,Karma,1
